"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","364","test_p1_admin_flag_review_no_auth","tests.api","Sat May 23 22:00:57 UTC 2026","passed","Sat May 23 22:00:57 UTC 2026","TestCoursesAdminP1","test_courses","",""
"P1: GET /v1/user/99999/profile → 404 or empty.","303","test_p1_user_profile_nonexistent","tests.api","Sat May 23 22:01:37 UTC 2026","passed","Sat May 23 22:01:37 UTC 2026","TestInterviewNewEndpointsP1","test_interview","",""
"","306","test_update_note","tests.api","Sat May 23 22:01:01 UTC 2026","passed","Sat May 23 22:01:01 UTC 2026","TestCoursesNotes","test_courses","",""
"","347","test_p1_create_lesson_no_auth","tests.api","Sat May 23 22:00:45 UTC 2026","passed","Sat May 23 22:00:45 UTC 2026","TestCoursesLessonsP1","test_courses","",""
"","285","test_p1_role_nonexistent","tests.api","Sat May 23 22:00:15 UTC 2026","passed","Sat May 23 22:00:15 UTC 2026","TestAuthNewP1","test_auth","",""
"","306","test_p1_practice_questions_missing_topic","tests.api","Sat May 23 22:01:09 UTC 2026","passed","Sat May 23 22:01:09 UTC 2026","TestCoursesQuizzesP1","test_courses","",""
"P0: GET /v1/mentors/{id}/profile — mentor profile.","296","test_get_mentor_profile_new","tests.api","Sat May 23 22:02:15 UTC 2026","passed","Sat May 23 22:02:16 UTC 2026","TestMentorshipNewEndpoints","test_mentorship","",""
"DELETE /api/assessments/99999 → 404.","286","test_p1_delete_assessment_nonexistent","tests.api","Sat May 23 21:59:01 UTC 2026","passed","Sat May 23 21:59:01 UTC 2026","TestAuthAssessmentsP1","test_auth","",""
"","286","test_put_assessment","tests.api","Sat May 23 21:59:47 UTC 2026","passed","Sat May 23 21:59:47 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"Cleanup: delete the test assessment.","289","test_cleanup_delete_assessment","tests.api","Sat May 23 21:59:03 UTC 2026","passed","Sat May 23 21:59:03 UTC 2026","TestAuthAssessmentQuestions","test_auth","",""
"","306","test_add_user_request","tests.api","Sat May 23 21:59:54 UTC 2026","passed","Sat May 23 21:59:55 UTC 2026","TestAuthCompanyExtended","test_auth","",""
"P1: POST /v1/user/{id}/profile with empty body → 422 or accepts.","304","test_p1_post_user_profile_empty","tests.api","Sat May 23 22:01:37 UTC 2026","passed","Sat May 23 22:01:37 UTC 2026","TestInterviewNewEndpointsP1","test_interview","",""
"POST /api/company/99999/promote-admin/1 → 404.","286","test_p1_promote_admin_nonexistent_company","tests.api","Sat May 23 21:59:31 UTC 2026","passed","Sat May 23 21:59:32 UTC 2026","TestAuthCompanyAdmin","test_auth","",""
"","304","test_p1_end_assessment_nonexistent","tests.api","Sat May 23 22:11:32 UTC 2026","passed","Sat May 23 22:11:32 UTC 2026","TestQuizP1","test_quiz","",""
"","305","test_search_notes","tests.api","Sat May 23 22:01:00 UTC 2026","passed","Sat May 23 22:01:01 UTC 2026","TestCoursesNotes","test_courses","",""
"GET /idp/my-idps/99999 → 404.","307","test_p1_idp_get_nonexistent","tests.api","Sat May 23 21:59:46 UTC 2026","passed","Sat May 23 21:59:46 UTC 2026","TestAuthIDPCRUD","test_auth","",""
"P0: Update mentorship roles (mentor/mentee).","298","test_update_roles","tests.api","Sat May 23 22:02:11 UTC 2026","passed","Sat May 23 22:02:11 UTC 2026","TestMentorshipOnboarding","test_mentorship","",""
"","310","test_submit_practice_answer","tests.api","Sat May 23 22:01:06 UTC 2026","passed","Sat May 23 22:01:07 UTC 2026","TestCoursesQuizzes","test_courses","",""
"","309","test_delete_bookmark","tests.api","Sat May 23 22:01:02 UTC 2026","passed","Sat May 23 22:01:02 UTC 2026","TestCoursesNotes","test_courses","",""
"","281","test_get_progress","tests.api","Sat May 23 22:00:00 UTC 2026","passed","Sat May 23 22:00:00 UTC 2026","TestAuthClassrooms","test_auth","",""
"POST /auth/register without email → 422.","347","test_p1_register_missing_email","tests.api","Sat May 23 21:58:13 UTC 2026","passed","Sat May 23 21:58:13 UTC 2026","TestAuthPublicP1","test_auth","",""
"","286","test_getrole","tests.api","Sat May 23 21:58:25 UTC 2026","passed","Sat May 23 21:58:25 UTC 2026","TestAuthProtected","test_auth","",""
"","306","test_idp_save","tests.api","Sat May 23 22:00:02 UTC 2026","passed","Sat May 23 22:00:03 UTC 2026","TestAuthIDPAssessments","test_auth","",""
"POST /auth/universities/{id}/invites/bulk with empty list → 400/422.","286","test_p1_bulk_invite_empty_list","tests.api","Sat May 23 21:58:36 UTC 2026","passed","Sat May 23 21:58:36 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","289","test_add_university_group_members","tests.api","Sat May 23 21:58:31 UTC 2026","failed","Sat May 23 21:58:31 UTC 2026","TestAuthUniversity","test_auth","",""
"P0: List my IDPs.","306","test_idp_list_my_idps","tests.api","Sat May 23 21:59:44 UTC 2026","passed","Sat May 23 21:59:44 UTC 2026","TestAuthIDPCRUD","test_auth","",""
"POST /auth/universities/my/pending-invites/accept for already accepted invite.","305","test_p1_accept_already_accepted_invite","tests.api","Sat May 23 21:58:38 UTC 2026","passed","Sat May 23 21:58:38 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","289","test_del_user_role_safe","tests.api","Sat May 23 22:00:09 UTC 2026","passed","Sat May 23 22:00:09 UTC 2026","TestAuthUserRoles","test_auth","",""
"P1: GET /resumes/99999 → 404.","286","test_p1_get_resume_nonexistent","tests.api","Sat May 23 22:12:00 UTC 2026","passed","Sat May 23 22:12:00 UTC 2026","TestResumeP1","test_resumes","",""
"P0: PUT /api/v1/pricing/packs/{id} — update a pricing pack.","291","test_update_pricing_pack","tests.api","Sat May 23 22:00:31 UTC 2026","passed","Sat May 23 22:00:31 UTC 2026","TestBillingNewEndpoints","test_billing","",""
"","314","test_list_my_sessions","tests.api","Sat May 23 22:11:22 UTC 2026","passed","Sat May 23 22:11:23 UTC 2026","TestQuizAPIs","test_quiz","",""
"P0: Superadmin approves/rejects an add-user request.","284","test_process_add_user_request","tests.api","Sat May 23 21:59:32 UTC 2026","failed","Sat May 23 21:59:33 UTC 2026","TestAuthAddUserRequests","test_auth","",""
"","305","test_p1_record_quiz_result_empty","tests.api","Sat May 23 22:00:55 UTC 2026","passed","Sat May 23 22:00:55 UTC 2026","TestCoursesAnalyticsP1","test_courses","",""
"POST /auth/universities duplicate name → 409.","572","test_p1_create_university_duplicate","tests.api","Sat May 23 21:58:35 UTC 2026","passed","Sat May 23 21:58:36 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","309","test_instructor_dashboard","tests.api","Sat May 23 22:00:54 UTC 2026","passed","Sat May 23 22:00:54 UTC 2026","TestCoursesAnalytics","test_courses","",""
"Login with password only → 422.","349","test_p1_login_missing_email","tests.api","Sat May 23 21:58:17 UTC 2026","passed","Sat May 23 21:58:18 UTC 2026","TestAuthPublicP1","test_auth","",""
"POST /api/jd/create without token → 401/403.","351","test_p1_create_jd_no_auth","tests.api","Sat May 23 21:58:53 UTC 2026","passed","Sat May 23 21:58:54 UTC 2026","TestAuthJDCreateP1","test_auth","",""
"P0: Business metrics returns 200.","282","test_business_metrics","tests.api","Sat May 23 22:00:19 UTC 2026","passed","Sat May 23 22:00:19 UTC 2026","TestBillingHealth","test_billing","",""
"P1: GET /universities without token → 401/403.","353","test_p1_list_universities_no_auth","tests.api","Sat May 23 21:59:08 UTC 2026","passed","Sat May 23 21:59:08 UTC 2026","TestAuthUniversityCRUDP1","test_auth","",""
"P1: DEL module without token → 401/403.","337","test_p1_delete_module_no_auth","tests.api","Sat May 23 22:01:16 UTC 2026","passed","Sat May 23 22:01:16 UTC 2026","TestCoursesNewEndpointsP1","test_courses","",""
"","310","test_get_my_pending_university_invites","tests.api","Sat May 23 21:58:29 UTC 2026","passed","Sat May 23 21:58:29 UTC 2026","TestAuthUniversity","test_auth","",""
"","285","test_p1_groups_nonexistent_company","tests.api","Sat May 23 22:00:11 UTC 2026","passed","Sat May 23 22:00:11 UTC 2026","TestAuthNewP1","test_auth","",""
"","304","test_introspect_token","tests.api","Sat May 23 21:58:18 UTC 2026","passed","Sat May 23 21:58:18 UTC 2026","TestAuthOther","test_auth","",""
"","285","test_put_role","tests.api","Sat May 23 22:00:04 UTC 2026","passed","Sat May 23 22:00:05 UTC 2026","TestAuthRolesCRUD","test_auth","",""
"","351","test_p1_submit_attempt_no_auth","tests.api","Sat May 23 22:01:09 UTC 2026","passed","Sat May 23 22:01:09 UTC 2026","TestCoursesQuizzesP1","test_courses","",""
"POST /api/evaluation/evaluate-answer without token → 401.","340","test_p1_evaluate_answer_no_auth","tests.api","Sat May 23 21:59:06 UTC 2026","passed","Sat May 23 21:59:07 UTC 2026","TestAuthEvaluationP1","test_auth","",""
"POST /auth/register with invalid email format → 422.","366","test_p1_register_invalid_email_format","tests.api","Sat May 23 21:58:13 UTC 2026","passed","Sat May 23 21:58:14 UTC 2026","TestAuthPublicP1","test_auth","",""
"","305","test_get_audio_devices","tests.api","Sat May 23 22:01:25 UTC 2026","passed","Sat May 23 22:01:26 UTC 2026","TestAIInterview","test_interview","",""
"P1: POST /api/v1/resumes/builder/export/pdf without token → 401/403.","341","test_p1_builder_export_no_auth","tests.api","Sat May 23 22:12:17 UTC 2026","passed","Sat May 23 22:12:17 UTC 2026","TestResumeNewEndpointsP1","test_resumes","",""
"P1: DEL /v1/mentors/99999/subscribe → 404.","295","test_p1_unsubscribe_nonexistent_mentor","tests.api","Sat May 23 22:02:20 UTC 2026","passed","Sat May 23 22:02:20 UTC 2026","TestMentorshipNewEndpointsP1","test_mentorship","",""
"P0: POST /api/v1/subscriptions/{user_id}/pause.","293","test_pause_subscription_per_user","tests.api","Sat May 23 22:00:33 UTC 2026","passed","Sat May 23 22:00:34 UTC 2026","TestBillingNewEndpoints","test_billing","",""
"P1: DELETE /resumes/99999 → 404.","285","test_p1_delete_resume_nonexistent","tests.api","Sat May 23 22:12:00 UTC 2026","passed","Sat May 23 22:12:01 UTC 2026","TestResumeP1","test_resumes","",""
"","308","test_my_pending_invites","tests.api","Sat May 23 21:59:53 UTC 2026","passed","Sat May 23 21:59:54 UTC 2026","TestAuthCompanyExtended","test_auth","",""
"","306","test_quiz_question_averages","tests.api","Sat May 23 22:00:54 UTC 2026","passed","Sat May 23 22:00:54 UTC 2026","TestCoursesAnalytics","test_courses","",""
"P0: GET /api/v1/enrollments/{id}/progress.","305","test_get_enrollment_progress_new","tests.api","Sat May 23 22:01:12 UTC 2026","passed","Sat May 23 22:01:12 UTC 2026","TestCoursesNewEndpoints","test_courses","",""
"P0: DEL /api/v1/notes/{id}.","304","test_delete_note_by_id","tests.api","Sat May 23 22:01:15 UTC 2026","passed","Sat May 23 22:01:16 UTC 2026","TestCoursesNewEndpoints","test_courses","",""
"","304","test_reset_password","tests.api","Sat May 23 21:58:22 UTC 2026","passed","Sat May 23 21:58:22 UTC 2026","TestAuthOther","test_auth","",""
"","0","test_admin_review_queue","tests.api","Sat May 23 22:00:56 UTC 2026","skipped","Sat May 23 22:00:56 UTC 2026","TestCoursesAdmin","test_courses","",""
"P1: GET /v1/interview/me/history without token → 401/403.","341","test_p1_me_history_no_auth","tests.api","Sat May 23 22:01:35 UTC 2026","passed","Sat May 23 22:01:36 UTC 2026","TestInterviewNewEndpointsP1","test_interview","",""
"POST /api/evaluation/evaluate-answer for id 99999 → 404.","285","test_p1_evaluate_answer_nonexistent","tests.api","Sat May 23 21:59:07 UTC 2026","passed","Sat May 23 21:59:07 UTC 2026","TestAuthEvaluationP1","test_auth","",""
"P0: GET /v1/tests/my/mentee-tests.","294","test_list_my_mentee_tests","tests.api","Sat May 23 22:02:16 UTC 2026","passed","Sat May 23 22:02:17 UTC 2026","TestMentorshipNewEndpoints","test_mentorship","",""
"","301","test_my_teachings","tests.api","Sat May 23 21:59:59 UTC 2026","passed","Sat May 23 21:59:59 UTC 2026","TestAuthClassrooms","test_auth","",""
"P0: Get audit dashboard.","571","test_audit_dashboard","tests.api","Sat May 23 22:00:25 UTC 2026","passed","Sat May 23 22:00:26 UTC 2026","TestBillingAdmin","test_billing","",""
"P0: Get spending controls.","293","test_get_spending_controls","tests.api","Sat May 23 22:00:20 UTC 2026","passed","Sat May 23 22:00:20 UTC 2026","TestBillingWallet","test_billing","",""
"","306","test_daily_active_users","tests.api","Sat May 23 22:00:52 UTC 2026","passed","Sat May 23 22:00:52 UTC 2026","TestCoursesAnalytics","test_courses","",""
"","284","test_p1_approve_nonexistent","tests.api","Sat May 23 22:00:13 UTC 2026","passed","Sat May 23 22:00:14 UTC 2026","TestAuthNewP1","test_auth","",""
"","2823","test_populate_python_questions","tests.api","Sat May 23 22:11:14 UTC 2026","passed","Sat May 23 22:11:17 UTC 2026","TestQuizAPIs","test_quiz","",""
"","306","test_list_notes","tests.api","Sat May 23 22:01:00 UTC 2026","passed","Sat May 23 22:01:00 UTC 2026","TestCoursesNotes","test_courses","",""
"POST /auth/universities/{id}/invites/bulk with bad emails → 400/422.","289","test_p1_bulk_invite_invalid_emails","tests.api","Sat May 23 21:58:36 UTC 2026","passed","Sat May 23 21:58:36 UTC 2026","TestAuthUniversityP1","test_auth","",""
"POST without token → 401.","367","test_p1_create_company_group_no_auth","tests.api","Sat May 23 21:59:35 UTC 2026","passed","Sat May 23 21:59:35 UTC 2026","TestAuthCompanyGroups","test_auth","",""
"P0: GET /health — health check.","290","test_jobs_health","tests.api","Sat May 23 22:01:52 UTC 2026","passed","Sat May 23 22:01:52 UTC 2026","TestJobsITJourney","test_jobs_endpoints","",""
"","305","test_get_conversation_history","tests.api","Sat May 23 22:01:21 UTC 2026","passed","Sat May 23 22:01:21 UTC 2026","TestAIInterview","test_interview","",""
"","306","test_end_assessment","tests.api","Sat May 23 22:11:09 UTC 2026","passed","Sat May 23 22:11:09 UTC 2026","TestQuizAPIs","test_quiz","",""
"P1: POST /goals/99999/status-requests/99999/decision → 404 or 422.","297","test_p1_decide_goal_nonexistent","tests.api","Sat May 23 22:02:02 UTC 2026","passed","Sat May 23 22:02:03 UTC 2026","TestMentorshipSkills","test_mentorship","",""
"","286","test_p1_university_nonexistent","tests.api","Sat May 23 22:00:15 UTC 2026","passed","Sat May 23 22:00:15 UTC 2026","TestAuthNewP1","test_auth","",""
"","895","test_list_all_sessions_admin","tests.api","Sat May 23 22:11:23 UTC 2026","passed","Sat May 23 22:11:24 UTC 2026","TestQuizAPIs","test_quiz","",""
"P1: DEL /api/v1/notes/99999 → 404.","306","test_p1_delete_note_nonexistent","tests.api","Sat May 23 22:01:19 UTC 2026","passed","Sat May 23 22:01:19 UTC 2026","TestCoursesNewEndpointsP1","test_courses","",""
"P1: POST /api/v1/resumes/99999/re-analyze → 404.","284","test_p1_re_analyze_nonexistent","tests.api","Sat May 23 22:12:16 UTC 2026","passed","Sat May 23 22:12:16 UTC 2026","TestResumeNewEndpointsP1","test_resumes","",""
"P1: GET /resumes/admin/users/99999/skills → 200 with empty skills (API returns empty result, not 404).","288","test_p1_admin_get_skills_nonexistent_user","tests.api","Sat May 23 22:12:03 UTC 2026","passed","Sat May 23 22:12:04 UTC 2026","TestResumeAdmin","test_resumes","",""
"","310","test_update_coding_question_pool_item_p0","tests.api","Sat May 23 22:11:10 UTC 2026","passed","Sat May 23 22:11:11 UTC 2026","TestQuizAPIs","test_quiz","",""
"P0: DEL /api/v1/pricing/packs/{id} — delete a pricing pack (safe id).","290","test_delete_pricing_pack","tests.api","Sat May 23 22:00:31 UTC 2026","passed","Sat May 23 22:00:32 UTC 2026","TestBillingNewEndpoints","test_billing","",""
"P0: GET /healthz.","281","test_healthz_new","tests.api","Sat May 23 22:12:14 UTC 2026","passed","Sat May 23 22:12:14 UTC 2026","TestResumeNewEndpoints","test_resumes","",""
"P1: GET /api/v1/resumes/admin/fetch-all without token → 401/403.","351","test_p1_admin_fetch_all_no_auth","tests.api","Sat May 23 22:12:14 UTC 2026","passed","Sat May 23 22:12:14 UTC 2026","TestResumeNewEndpointsP1","test_resumes","",""
"P1: POST /me/mentee/goals/99999/request-status → 404 or 422.","296","test_p1_request_goal_status_change_nonexistent","tests.api","Sat May 23 22:02:02 UTC 2026","passed","Sat May 23 22:02:02 UTC 2026","TestMentorshipSkills","test_mentorship","",""
"","286","test_post_question","tests.api","Sat May 23 21:59:48 UTC 2026","passed","Sat May 23 21:59:49 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"P1: POST /skills without token — endpoint may be public (200) or 401.","346","test_p1_create_skill_no_auth","tests.api","Sat May 23 22:01:59 UTC 2026","passed","Sat May 23 22:01:59 UTC 2026","TestMentorshipSkills","test_mentorship","",""
"P0: Add a mentee goal.","300","test_add_goal","tests.api","Sat May 23 22:02:01 UTC 2026","passed","Sat May 23 22:02:01 UTC 2026","TestMentorshipSkills","test_mentorship","",""
"","285","test_audits","tests.api","Sat May 23 22:01:41 UTC 2026","passed","Sat May 23 22:01:42 UTC 2026","TestJobsReal","test_jobs_endpoints","",""
"","287","test_put_company","tests.api","Sat May 23 21:59:56 UTC 2026","passed","Sat May 23 21:59:56 UTC 2026","TestAuthCompanyExtended","test_auth","",""
"","304","test_p1_evaluate_code_empty","tests.api","Sat May 23 22:11:26 UTC 2026","passed","Sat May 23 22:11:26 UTC 2026","TestQuizP1","test_quiz","",""
"P0: GET /v1/sessions/{id} — get a single session.","306","test_get_session_by_id","tests.api","Sat May 23 22:11:45 UTC 2026","passed","Sat May 23 22:11:45 UTC 2026","TestQuizNewEndpoints","test_quiz","",""
"P1: GET /v1/mentors/99999/reviews → 404 or empty.","294","test_p1_get_mentor_reviews_nonexistent","tests.api","Sat May 23 22:02:20 UTC 2026","passed","Sat May 23 22:02:20 UTC 2026","TestMentorshipNewEndpointsP1","test_mentorship","",""
"","306","test_create_question","tests.api","Sat May 23 22:01:04 UTC 2026","passed","Sat May 23 22:01:05 UTC 2026","TestCoursesQuizzes","test_courses","",""
"P1: DEL lesson without token → 401/403.","348","test_p1_delete_lesson_no_auth","tests.api","Sat May 23 22:01:16 UTC 2026","passed","Sat May 23 22:01:17 UTC 2026","TestCoursesNewEndpointsP1","test_courses","",""
"","286","test_export_csv","tests.api","Sat May 23 21:59:47 UTC 2026","passed","Sat May 23 21:59:48 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"","304","test_p1_evaluate_aptitude_empty","tests.api","Sat May 23 22:11:25 UTC 2026","passed","Sat May 23 22:11:26 UTC 2026","TestQuizP1","test_quiz","",""
"","288","test_p1_university_group_empty","tests.api","Sat May 23 22:00:15 UTC 2026","passed","Sat May 23 22:00:16 UTC 2026","TestAuthNewP1","test_auth","",""
"POST /api/jd/create with empty required_skills → 422.","284","test_p1_create_jd_empty_skills","tests.api","Sat May 23 21:58:53 UTC 2026","passed","Sat May 23 21:58:53 UTC 2026","TestAuthJDCreateP1","test_auth","",""
"P1: POST /idp/suggest-roles with empty skills — API accepts it.","330","test_p1_idp_suggest_roles_empty","tests.api","Sat May 23 21:59:28 UTC 2026","failed","Sat May 23 21:59:28 UTC 2026","TestAuthIDPP1","test_auth","",""
"P1: Get my pending company invites.","307","test_get_my_pending_company_invites","tests.api","Sat May 23 21:59:36 UTC 2026","passed","Sat May 23 21:59:36 UTC 2026","TestAuthCompanyInvites","test_auth","",""
"","284","test_list_add_user_requests","tests.api","Sat May 23 21:59:55 UTC 2026","failed","Sat May 23 21:59:55 UTC 2026","TestAuthCompanyExtended","test_auth","",""
"P0: GET /v1/interview/me/history — get my interview history.","895","test_get_me_history","tests.api","Sat May 23 22:01:31 UTC 2026","passed","Sat May 23 22:01:32 UTC 2026","TestInterviewNewEndpoints","test_interview","",""
"","1168","test_p1_list_all_sessions_admin_unauthorized","tests.api","Sat May 23 22:11:41 UTC 2026","passed","Sat May 23 22:11:42 UTC 2026","TestQuizP1","test_quiz","",""
"P1: POST /me/roles with empty body → 200 (no-op) or 422.","295","test_p1_update_roles_empty","tests.api","Sat May 23 22:02:11 UTC 2026","passed","Sat May 23 22:02:11 UTC 2026","TestMentorshipOnboarding","test_mentorship","",""
"","286","test_get_a_company_profile_by_id","tests.api","Sat May 23 21:58:47 UTC 2026","passed","Sat May 23 21:58:47 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P1: POST /wallet/consume without token → 401/403.","370","test_p1_consume_credits_no_auth","tests.api","Sat May 23 22:00:21 UTC 2026","passed","Sat May 23 22:00:21 UTC 2026","TestBillingWallet","test_billing","",""
"P1: GET /jobs/nonexistent → 404.","293","test_p1_get_job_nonexistent","tests.api","Sat May 23 22:01:46 UTC 2026","passed","Sat May 23 22:01:46 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"P1: GET /jobs/stats → 200.","297","test_p1_get_stats","tests.api","Sat May 23 22:01:50 UTC 2026","passed","Sat May 23 22:01:50 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"","304","test_p1_evaluate_company_answer_empty","tests.api","Sat May 23 22:11:28 UTC 2026","passed","Sat May 23 22:11:28 UTC 2026","TestQuizP1","test_quiz","",""
"P0: Get usage heatmap.","295","test_usage_heatmap","tests.api","Sat May 23 22:00:30 UTC 2026","passed","Sat May 23 22:00:30 UTC 2026","TestBillingReports","test_billing","",""
"","343","test_p1_submit_review_no_auth","tests.api","Sat May 23 22:00:49 UTC 2026","passed","Sat May 23 22:00:50 UTC 2026","TestCoursesReviewsP1","test_courses","",""
"","289","test_assign_any_user_to_a_company","tests.api","Sat May 23 21:58:49 UTC 2026","passed","Sat May 23 21:58:49 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","305","test_record_audio","tests.api","Sat May 23 22:01:26 UTC 2026","passed","Sat May 23 22:01:26 UTC 2026","TestAIInterview","test_interview","",""
"","287","test_publish","tests.api","Sat May 23 21:59:48 UTC 2026","passed","Sat May 23 21:59:48 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"","303","test_create_job","tests.api","Sat May 23 22:01:40 UTC 2026","passed","Sat May 23 22:01:40 UTC 2026","TestJobsReal","test_jobs_endpoints","",""
"","408","test_start_interview_with_job","tests.api","Sat May 23 22:01:21 UTC 2026","passed","Sat May 23 22:01:21 UTC 2026","TestAIInterview","test_interview","",""
"PUT /api/assessments/99999 → 404.","286","test_p1_update_assessment_nonexistent","tests.api","Sat May 23 21:59:00 UTC 2026","passed","Sat May 23 21:59:00 UTC 2026","TestAuthAssessmentsP1","test_auth","",""
"P0: POST /api/v1/resumes/builder/generate — generate a resume.","2048","test_builder_generate","tests.api","Sat May 23 22:12:06 UTC 2026","failed","Sat May 23 22:12:08 UTC 2026","TestResumeNewEndpoints","test_resumes","",""
"","287","test_p1_export_csv_nonexistent","tests.api","Sat May 23 22:00:10 UTC 2026","passed","Sat May 23 22:00:11 UTC 2026","TestAuthNewP1","test_auth","",""
"","295","test_match_a_jd_json_against_all_existing_resume","tests.api","Sat May 23 21:58:33 UTC 2026","passed","Sat May 23 21:58:33 UTC 2026","TestAuthUniversity","test_auth","",""
"P1: POST /idp/generate-roadmap-from-gap with missing required field → 422.","304","test_p1_idp_roadmap_from_gap_empty","tests.api","Sat May 23 21:59:29 UTC 2026","passed","Sat May 23 21:59:29 UTC 2026","TestAuthIDPP1","test_auth","",""
"","352","test_p1_assessment_no_auth","tests.api","Sat May 23 22:00:10 UTC 2026","passed","Sat May 23 22:00:10 UTC 2026","TestAuthNewP1","test_auth","",""
"P0: Health check returns 200.","289","test_health","tests.api","Sat May 23 22:01:55 UTC 2026","passed","Sat May 23 22:01:55 UTC 2026","TestMentorshipHealth","test_mentorship","",""
"","286","test_invite_by_resume","tests.api","Sat May 23 21:59:53 UTC 2026","passed","Sat May 23 21:59:53 UTC 2026","TestAuthCompanyExtended","test_auth","",""
"","307","test_struggling_students","tests.api","Sat May 23 22:00:52 UTC 2026","passed","Sat May 23 22:00:53 UTC 2026","TestCoursesAnalytics","test_courses","",""
"P1: POST /resumes without token → 401/403.","349","test_p1_upload_no_auth","tests.api","Sat May 23 22:12:02 UTC 2026","passed","Sat May 23 22:12:03 UTC 2026","TestResumeP1","test_resumes","",""
"POST /auth/universities/my/pending-invites/reject for user without permission.","306","test_p1_reject_invite_without_permission","tests.api","Sat May 23 21:58:39 UTC 2026","passed","Sat May 23 21:58:39 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P1: GET /resumes/99999/analysis → 404.","286","test_p1_get_analysis_nonexistent","tests.api","Sat May 23 22:12:01 UTC 2026","passed","Sat May 23 22:12:01 UTC 2026","TestResumeP1","test_resumes","",""
"P1: GET /resumes/admin/users/1/skills without token → 401/403.","344","test_p1_admin_get_skills_no_auth","tests.api","Sat May 23 22:12:04 UTC 2026","passed","Sat May 23 22:12:04 UTC 2026","TestResumeAdmin","test_resumes","",""
"","309","test_get_performance_trends","tests.api","Sat May 23 22:01:23 UTC 2026","passed","Sat May 23 22:01:24 UTC 2026","TestAIInterview","test_interview","",""
"P1: GET /api/v1/questions/FAKE → 404.","306","test_p1_get_question_nonexistent","tests.api","Sat May 23 22:01:20 UTC 2026","passed","Sat May 23 22:01:20 UTC 2026","TestCoursesNewEndpointsP1","test_courses","",""
"","282","test_p1_create_classroom_empty","tests.api","Sat May 23 22:00:13 UTC 2026","failed","Sat May 23 22:00:13 UTC 2026","TestAuthNewP1","test_auth","",""
"","307","test_list_idp_my_idps","tests.api","Sat May 23 22:00:03 UTC 2026","passed","Sat May 23 22:00:03 UTC 2026","TestAuthIDPAssessments","test_auth","",""
"","308","test_get_my_history","tests.api","Sat May 23 22:11:22 UTC 2026","passed","Sat May 23 22:11:22 UTC 2026","TestQuizAPIs","test_quiz","",""
"P1: GET /api/v1/it-journey/roles/nonexistent-slug → 404.","292","test_p1_get_role_nonexistent","tests.api","Sat May 23 22:01:53 UTC 2026","passed","Sat May 23 22:01:53 UTC 2026","TestJobsITJourneyP1","test_jobs_endpoints","",""
"","306","test_delete_note","tests.api","Sat May 23 22:01:01 UTC 2026","passed","Sat May 23 22:01:01 UTC 2026","TestCoursesNotes","test_courses","",""
"","284","test_delete_my_resume","tests.api","Sat May 23 22:11:51 UTC 2026","passed","Sat May 23 22:11:51 UTC 2026","TestResume","test_resumes","",""
"P1: GET /v1/sessions/1 without token → 401/403.","351","test_p1_get_session_no_auth","tests.api","Sat May 23 22:11:50 UTC 2026","passed","Sat May 23 22:11:50 UTC 2026","TestQuizNewEndpointsP1","test_quiz","",""
"P1: POST /resumes/builder/enhance-section with empty → 422.","284","test_p1_enhance_section_empty","tests.api","Sat May 23 22:12:02 UTC 2026","passed","Sat May 23 22:12:02 UTC 2026","TestResumeP1","test_resumes","",""
"","306","test_p1_vote_review_nonexistent","tests.api","Sat May 23 22:00:50 UTC 2026","passed","Sat May 23 22:00:51 UTC 2026","TestCoursesReviewsP1","test_courses","",""
"P1: GET /api/assessments/99999/generate-pdf-result → 404.","287","test_p1_generate_pdf_nonexistent","tests.api","Sat May 23 21:59:13 UTC 2026","passed","Sat May 23 21:59:14 UTC 2026","TestAuthGeneratePdfResultP1","test_auth","",""
"P0: Delete a question from a draft assessment.","289","test_delete_question","tests.api","Sat May 23 21:59:02 UTC 2026","passed","Sat May 23 21:59:03 UTC 2026","TestAuthAssessmentQuestions","test_auth","",""
"POST /auth/api/jd/ingest without token → 401/403.","341","test_p1_ingest_a_jd_json_no_auth","tests.api","Sat May 23 21:58:41 UTC 2026","passed","Sat May 23 21:58:41 UTC 2026","TestAuthUniversityP1","test_auth","",""
"GET /auth/users → 403 for non-admin.","307","test_p1_list_users_without_permission","tests.api","Sat May 23 21:58:39 UTC 2026","passed","Sat May 23 21:58:40 UTC 2026","TestAuthUniversityP1","test_auth","",""
