"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","337","test_p1_record_quiz_result_no_auth","tests.api","Sun May 17 16:05:03 UTC 2026","passed","Sun May 17 16:05:03 UTC 2026","TestCoursesAnalyticsP1","test_courses","",""
"P1: GET /v1/mentees/99999/goals → 404 or empty.","315","test_p1_get_mentee_goals_nonexistent","tests.api","Sun May 17 16:06:32 UTC 2026","passed","Sun May 17 16:06:33 UTC 2026","TestMentorshipNewEndpointsP1","test_mentorship","",""
"","724","test_p1_get_user_evaluation_by_admin_unauthorized","tests.api","Sun May 17 16:16:22 UTC 2026","passed","Sun May 17 16:16:23 UTC 2026","TestQuizP1","test_quiz","",""
"","303","test_delete_bookmark","tests.api","Sun May 17 16:05:09 UTC 2026","passed","Sun May 17 16:05:09 UTC 2026","TestCoursesNotes","test_courses","",""
"","272","test_create_question","tests.api","Sun May 17 16:05:11 UTC 2026","passed","Sun May 17 16:05:11 UTC 2026","TestCoursesQuizzes","test_courses","",""
"P1: Check if a JD is duplicate.","422","test_check_duplicate_jd","tests.api","Sun May 17 16:03:44 UTC 2026","passed","Sun May 17 16:03:44 UTC 2026","TestAuthJDExtended","test_auth","",""
"P0: Get recommended mentors.","396","test_get_recommended_mentors","tests.api","Sun May 17 16:06:17 UTC 2026","passed","Sun May 17 16:06:17 UTC 2026","TestMentorshipDiscovery","test_mentorship","",""
"POST /auth/universities/{id}/groups with empty name – API currently accepts it.","216","test_p1_create_group_empty_name","tests.api","Sun May 17 16:02:35 UTC 2026","passed","Sun May 17 16:02:35 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P1: GET /wallet/transactions without token → 401/403.","258","test_p1_list_transactions_no_auth","tests.api","Sun May 17 16:04:29 UTC 2026","passed","Sun May 17 16:04:29 UTC 2026","TestBillingWallet","test_billing","",""
"P0: Run matching for a stored JD and persist results.","914","test_run_matching_for_existing_jd","tests.api","Sun May 17 16:03:11 UTC 2026","passed","Sun May 17 16:03:12 UTC 2026","TestAuthStoredMatchResults","test_auth","",""
"P1: GET /v1/interview/analysis/FAKE → 404.","285","test_p1_analysis_nonexistent_session","tests.api","Sun May 17 16:05:53 UTC 2026","passed","Sun May 17 16:05:53 UTC 2026","TestInterviewNewEndpointsP1","test_interview","",""
"P0: GET /api/v1/courses/{id}/reviews — course reviews.","282","test_get_course_reviews_new","tests.api","Sun May 17 16:05:17 UTC 2026","passed","Sun May 17 16:05:17 UTC 2026","TestCoursesNewEndpoints","test_courses","",""
"P1: GET /jobs/stats → 200.","241","test_p1_get_stats","tests.api","Sun May 17 16:06:05 UTC 2026","passed","Sun May 17 16:06:05 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"P0: Root endpoint returns 200.","283","test_root","tests.api","Sun May 17 16:06:09 UTC 2026","passed","Sun May 17 16:06:09 UTC 2026","TestMentorshipHealth","test_mentorship","",""
"P1: GET /mentors/search with empty query → 200 (returns all) or 422.","854","test_p1_mentor_search_empty_query","tests.api","Sun May 17 16:06:16 UTC 2026","passed","Sun May 17 16:06:17 UTC 2026","TestMentorshipDiscovery","test_mentorship","",""
"POST /courses without required title → 422.","243","test_p1_create_course_missing_title","tests.api","Sun May 17 16:04:47 UTC 2026","passed","Sun May 17 16:04:48 UTC 2026","TestCoursesCRUDP1","test_courses","",""
"","217","test_p1_user_roles_nonexistent","tests.api","Sun May 17 16:04:24 UTC 2026","passed","Sun May 17 16:04:24 UTC 2026","TestAuthNewP1","test_auth","",""
"P1: Delete my IDP — using safe id 99999.","327","test_idp_delete_my_idp","tests.api","Sun May 17 16:03:51 UTC 2026","passed","Sun May 17 16:03:51 UTC 2026","TestAuthIDPCRUD","test_auth","",""
"","364","test_p1_bulk_invite_no_auth","tests.api","Sun May 17 16:04:19 UTC 2026","passed","Sun May 17 16:04:19 UTC 2026","TestAuthNewP1","test_auth","",""
"","413","test_list_my_sessions","tests.api","Sun May 17 16:16:02 UTC 2026","passed","Sun May 17 16:16:02 UTC 2026","TestQuizAPIs","test_quiz","",""
"","1092","test_p1_create_module_no_auth","tests.api","Sun May 17 16:04:50 UTC 2026","passed","Sun May 17 16:04:51 UTC 2026","TestCoursesModulesP1","test_courses","",""
"","301","test_health","tests.api","Sun May 17 16:15:03 UTC 2026","passed","Sun May 17 16:15:03 UTC 2026","TestQuizAPIs","test_quiz","",""
"","236","test_health","tests.api","Sun May 17 16:05:45 UTC 2026","passed","Sun May 17 16:05:45 UTC 2026","TestAIInterview","test_interview","",""
"","354","test_leave_your_current_company","tests.api","Sun May 17 16:02:49 UTC 2026","passed","Sun May 17 16:02:50 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P0: Get assessment detail by ID.","254","test_get_assessment","tests.api","Sun May 17 16:02:58 UTC 2026","passed","Sun May 17 16:02:59 UTC 2026","TestAuthAssessments","test_auth","",""
"P1: GET /mentors/recommended without token → 401.","232","test_p1_recommended_no_auth","tests.api","Sun May 17 16:06:17 UTC 2026","passed","Sun May 17 16:06:18 UTC 2026","TestMentorshipDiscovery","test_mentorship","",""
"","218","test_remove_university_group_members","tests.api","Sun May 17 16:02:28 UTC 2026","passed","Sun May 17 16:02:28 UTC 2026","TestAuthUniversity","test_auth","",""
"","122888","test_generate_challenge","tests.api","Sun May 17 16:06:37 UTC 2026","failed","Sun May 17 16:08:40 UTC 2026","TestQuizAPIs","test_quiz","",""
"P1: DEL /v1/me/experiences/99999 → 404.","264","test_p1_delete_experience_nonexistent","tests.api","Sun May 17 16:06:31 UTC 2026","passed","Sun May 17 16:06:31 UTC 2026","TestMentorshipNewEndpointsP1","test_mentorship","",""
"P0: List all sessions.","249","test_list_sessions","tests.api","Sun May 17 16:06:21 UTC 2026","passed","Sun May 17 16:06:21 UTC 2026","TestMentorshipSessions","test_mentorship","",""
"","242","test_get_classroom","tests.api","Sun May 17 16:04:08 UTC 2026","passed","Sun May 17 16:04:08 UTC 2026","TestAuthClassrooms","test_auth","",""
"P0: DEL /api/v1/pricing/packs/{id} — delete a pricing pack (safe id).","206","test_delete_pricing_pack","tests.api","Sun May 17 16:04:39 UTC 2026","passed","Sun May 17 16:04:39 UTC 2026","TestBillingNewEndpoints","test_billing","",""
"POST /auth/register with empty body → 422.","932","test_p1_register_empty_payload","tests.api","Sun May 17 16:02:06 UTC 2026","passed","Sun May 17 16:02:07 UTC 2026","TestAuthPublicP1","test_auth","",""
"","323","test_bookmark_count","tests.api","Sun May 17 16:05:09 UTC 2026","passed","Sun May 17 16:05:09 UTC 2026","TestCoursesNotes","test_courses","",""
"POST /auth/universities/my/pending-invites/reject for user without permission.","321","test_p1_reject_invite_without_permission","tests.api","Sun May 17 16:02:37 UTC 2026","passed","Sun May 17 16:02:37 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","259","test_oauth_google_authorize","tests.api","Sun May 17 16:02:13 UTC 2026","passed","Sun May 17 16:02:13 UTC 2026","TestAuthOther","test_auth","",""
"P1: DEL /api/v1/courses/{id} without token → 401/403.","287","test_p1_delete_course_no_auth","tests.api","Sun May 17 16:05:21 UTC 2026","passed","Sun May 17 16:05:21 UTC 2026","TestCoursesNewEndpointsP1","test_courses","",""
"","238","test_del_question","tests.api","Sun May 17 16:03:55 UTC 2026","passed","Sun May 17 16:03:55 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"","2623","test_populate_coding_question_pool","tests.api","Sun May 17 16:15:14 UTC 2026","passed","Sun May 17 16:15:17 UTC 2026","TestQuizAPIs","test_quiz","",""
"P0: Create a JD from structured form.","228","test_create_jd","tests.api","Sun May 17 16:02:53 UTC 2026","passed","Sun May 17 16:02:54 UTC 2026","TestAuthJDCreate","test_auth","",""
"","1212","test_list_resumes","tests.api","Sun May 17 16:16:59 UTC 2026","passed","Sun May 17 16:17:00 UTC 2026","TestResume","test_resumes","",""
"","216","test_complete_lesson","tests.api","Sun May 17 16:04:54 UTC 2026","passed","Sun May 17 16:04:54 UTC 2026","TestCoursesEnrollments","test_courses","",""
"GET /api/assessments without token → 401.","292","test_p1_list_assessments_no_auth","tests.api","Sun May 17 16:03:01 UTC 2026","passed","Sun May 17 16:03:01 UTC 2026","TestAuthAssessmentsP1","test_auth","",""
"P0: Admin can list all universities.","244","test_list_universities","tests.api","Sun May 17 16:03:08 UTC 2026","passed","Sun May 17 16:03:09 UTC 2026","TestAuthUniversityCRUD","test_auth","",""
"P0: List all available skills.","231","test_list_skills","tests.api","Sun May 17 16:06:11 UTC 2026","passed","Sun May 17 16:06:12 UTC 2026","TestMentorshipSkills","test_mentorship","",""
"P1: GET /sessions without token → 401.","285","test_p1_list_sessions_no_auth","tests.api","Sun May 17 16:06:21 UTC 2026","passed","Sun May 17 16:06:21 UTC 2026","TestMentorshipSessions","test_mentorship","",""
"P0: Suggest roles based on skills.","1223","test_idp_suggest_roles","tests.api","Sun May 17 16:03:16 UTC 2026","passed","Sun May 17 16:03:17 UTC 2026","TestAuthIDP","test_auth","",""
"","220","test_list_group_members","tests.api","Sun May 17 16:04:15 UTC 2026","passed","Sun May 17 16:04:15 UTC 2026","TestAuthUniversities","test_auth","",""
"","2132","test_evaluate_company_answer","tests.api","Sun May 17 16:15:00 UTC 2026","failed","Sun May 17 16:15:03 UTC 2026","TestQuizAPIs","test_quiz","",""
"","433","test_get_assessment","tests.api","Sun May 17 16:03:52 UTC 2026","passed","Sun May 17 16:03:52 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"P1: Get students scheduled for interviews for a JD.","285","test_get_jd_interview_scheduled","tests.api","Sun May 17 16:03:45 UTC 2026","passed","Sun May 17 16:03:45 UTC 2026","TestAuthJDExtended","test_auth","",""
"P1: DELETE /me/mentor/availability/99999 → 404 or 403.","281","test_p1_delete_availability_nonexistent","tests.api","Sun May 17 16:06:20 UTC 2026","passed","Sun May 17 16:06:20 UTC 2026","TestMentorshipAvailability","test_mentorship","",""
"","238","test_bulk_invite_students","tests.api","Sun May 17 16:02:24 UTC 2026","passed","Sun May 17 16:02:24 UTC 2026","TestAuthUniversity","test_auth","",""
"GET /api/students/results/99999 → 404.","275","test_p1_student_result_detail_nonexistent","tests.api","Sun May 17 16:03:07 UTC 2026","passed","Sun May 17 16:03:07 UTC 2026","TestAuthStudentAssessmentsP1","test_auth","",""
"","271","test_evaluate_behavioral","tests.api","Sun May 17 16:12:46 UTC 2026","passed","Sun May 17 16:12:46 UTC 2026","TestQuizAPIs","test_quiz","",""
"GET /api/students/results/{id} without token → 401.","286","test_p1_student_result_detail_no_auth","tests.api","Sun May 17 16:03:07 UTC 2026","passed","Sun May 17 16:03:08 UTC 2026","TestAuthStudentAssessmentsP1","test_auth","",""
"","219","test_shortlist_enhanced","tests.api","Sun May 17 16:04:06 UTC 2026","passed","Sun May 17 16:04:06 UTC 2026","TestAuthJDNewMethods","test_auth","",""
"POST /auth/api/jd/ingest/json with empty body → 422.","217","test_p1_ingest_jd_structured_empty_payload","tests.api","Sun May 17 16:02:39 UTC 2026","passed","Sun May 17 16:02:39 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P0: Admin can delete a university (or 404 if not found).","241","test_delete_university","tests.api","Sun May 17 16:03:09 UTC 2026","passed","Sun May 17 16:03:09 UTC 2026","TestAuthUniversityCRUD","test_auth","",""
"P1: GET /jobs/nonexistent/audits → 404.","213","test_p1_audits_nonexistent","tests.api","Sun May 17 16:06:05 UTC 2026","passed","Sun May 17 16:06:06 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"P1: GET /api/v1/it-journey/explain/FAKE/backend-developer → 404.","215","test_p1_get_explain_nonexistent_session","tests.api","Sun May 17 16:06:09 UTC 2026","passed","Sun May 17 16:06:09 UTC 2026","TestJobsITJourneyP1","test_jobs_endpoints","",""
"P1: POST /api/v1/tenants/{id}/wallet/transfer with empty → 422.","207","test_p1_tenant_transfer_empty","tests.api","Sun May 17 16:04:43 UTC 2026","passed","Sun May 17 16:04:43 UTC 2026","TestBillingNewEndpointsP1","test_billing","",""
"","810","test_track_candidate_pipeline_progress","tests.api","Sun May 17 16:02:43 UTC 2026","passed","Sun May 17 16:02:44 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","837","test_delete_role","tests.api","Sun May 17 16:02:20 UTC 2026","passed","Sun May 17 16:02:21 UTC 2026","TestAuthProtected","test_auth","",""
"P1: POST /api/v1/it-journey/session with empty body → 422.","255","test_p1_create_session_empty","tests.api","Sun May 17 16:06:07 UTC 2026","passed","Sun May 17 16:06:08 UTC 2026","TestJobsITJourneyP1","test_jobs_endpoints","",""
"P1: POST /me/mentor/availability without token → 401.","316","test_p1_create_availability_no_auth","tests.api","Sun May 17 16:06:19 UTC 2026","passed","Sun May 17 16:06:19 UTC 2026","TestMentorshipAvailability","test_mentorship","",""
"","215","test_p1_search_missing_query","tests.api","Sun May 17 16:05:05 UTC 2026","passed","Sun May 17 16:05:05 UTC 2026","TestCoursesSearchP1","test_courses","",""
"P1: Student final submission.","220","test_final_submit_assessment","tests.api","Sun May 17 16:03:48 UTC 2026","passed","Sun May 17 16:03:49 UTC 2026","TestAuthAssessmentLifecycle","test_auth","",""
"","244","test_get_role","tests.api","Sun May 17 16:04:12 UTC 2026","passed","Sun May 17 16:04:13 UTC 2026","TestAuthRolesCRUD","test_auth","",""
"P0: POST /api/v1/resumes/{id}/re-analyze.","292","test_re_analyze_resume","tests.api","Sun May 17 16:17:17 UTC 2026","passed","Sun May 17 16:17:18 UTC 2026","TestResumeNewEndpoints","test_resumes","",""
"","219","test_assign_admin","tests.api","Sun May 17 16:04:14 UTC 2026","passed","Sun May 17 16:04:14 UTC 2026","TestAuthUniversities","test_auth","",""
"","297","test_update_note","tests.api","Sun May 17 16:05:07 UTC 2026","passed","Sun May 17 16:05:08 UTC 2026","TestCoursesNotes","test_courses","",""
"","2285","test_generate_writing_prompt","tests.api","Sun May 17 16:12:46 UTC 2026","failed","Sun May 17 16:12:49 UTC 2026","TestQuizAPIs","test_quiz","",""
"P0: POST /v1/mentors/{id}/subscribe — subscribe to a mentor.","219","test_subscribe_to_mentor","tests.api","Sun May 17 16:06:27 UTC 2026","passed","Sun May 17 16:06:27 UTC 2026","TestMentorshipNewEndpoints","test_mentorship","",""
"","220","test_p1_export_csv_nonexistent","tests.api","Sun May 17 16:04:18 UTC 2026","passed","Sun May 17 16:04:18 UTC 2026","TestAuthNewP1","test_auth","",""
"","833","test_p1_suggestions_no_auth","tests.api","Sun May 17 16:05:06 UTC 2026","passed","Sun May 17 16:05:06 UTC 2026","TestCoursesSearchP1","test_courses","",""
"","261","test_oauth_google_exchange","tests.api","Sun May 17 16:02:13 UTC 2026","passed","Sun May 17 16:02:13 UTC 2026","TestAuthOther","test_auth","",""
"","450","test_getrole","tests.api","Sun May 17 16:02:20 UTC 2026","passed","Sun May 17 16:02:20 UTC 2026","TestAuthProtected","test_auth","",""
"","225","test_update_company","tests.api","Sun May 17 16:05:55 UTC 2026","passed","Sun May 17 16:05:56 UTC 2026","TestJobsReal","test_jobs_endpoints","",""
"","238","test_assign_any_user_to_a_company","tests.api","Sun May 17 16:02:49 UTC 2026","passed","Sun May 17 16:02:49 UTC 2026","TestAuthUniversityP1","test_auth","",""
"POST /auth/api/shortlist without token → 401/403.","877","test_p1_shortlist_no_auth","tests.api","Sun May 17 16:02:40 UTC 2026","passed","Sun May 17 16:02:40 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","225","test_vote_course_review","tests.api","Sun May 17 16:04:56 UTC 2026","passed","Sun May 17 16:04:56 UTC 2026","TestCoursesReviews","test_courses","",""
"","308","test_p1_get_session_admin_unauthorized","tests.api","Sun May 17 16:16:49 UTC 2026","passed","Sun May 17 16:16:50 UTC 2026","TestQuizP1","test_quiz","",""
"P1: GET /v1/interview/me/sessions/FAKE/history → 404.","233","test_p1_me_session_history_nonexistent","tests.api","Sun May 17 16:05:53 UTC 2026","passed","Sun May 17 16:05:53 UTC 2026","TestInterviewNewEndpointsP1","test_interview","",""
"GET /auth/api/company without token → 401/403.","253","test_p1_list_companies_no_auth","tests.api","Sun May 17 16:02:46 UTC 2026","passed","Sun May 17 16:02:46 UTC 2026","TestAuthUniversityP1","test_auth","",""
"GET /auth/universities/{id}/groups/99999/members → 404 or empty.","214","test_p1_list_group_members_nonexistent_group","tests.api","Sun May 17 16:02:35 UTC 2026","passed","Sun May 17 16:02:36 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","262","test_p1_idp_assessment_no_auth","tests.api","Sun May 17 16:04:21 UTC 2026","passed","Sun May 17 16:04:21 UTC 2026","TestAuthNewP1","test_auth","",""
"P1: POST /wallet/consume with empty body → 422.","328","test_p1_consume_credits_empty","tests.api","Sun May 17 16:04:29 UTC 2026","passed","Sun May 17 16:04:30 UTC 2026","TestBillingWallet","test_billing","",""
"P0: GET /v1/interview/analysis/{session_id} — get analysis for a session.","238","test_get_analysis_by_session","tests.api","Sun May 17 16:05:50 UTC 2026","passed","Sun May 17 16:05:50 UTC 2026","TestInterviewNewEndpoints","test_interview","",""
"","208","test_oauth_linkedin_exchange","tests.api","Sun May 17 16:02:14 UTC 2026","passed","Sun May 17 16:02:14 UTC 2026","TestAuthOther","test_auth","",""
"","220","test_health","tests.api","Sun May 17 16:17:06 UTC 2026","passed","Sun May 17 16:17:06 UTC 2026","TestResume","test_resumes","",""
"","1338","test_get_all_evaluation_by_admin","tests.api","Sun May 17 16:15:09 UTC 2026","passed","Sun May 17 16:15:10 UTC 2026","TestQuizAPIs","test_quiz","",""
"","1827","test_list_all_sessions_admin","tests.api","Sun May 17 16:16:02 UTC 2026","passed","Sun May 17 16:16:04 UTC 2026","TestQuizAPIs","test_quiz","",""
"","213","test_p1_evaluate_behavioral_empty","tests.api","Sun May 17 16:16:20 UTC 2026","passed","Sun May 17 16:16:20 UTC 2026","TestQuizP1","test_quiz","",""
"P1: GET without token → 401/403/404 (may 404 before auth check).","351","test_p1_get_recommendations_no_auth","tests.api","Sun May 17 16:06:09 UTC 2026","passed","Sun May 17 16:06:09 UTC 2026","TestJobsITJourneyP1","test_jobs_endpoints","",""
"P0: GET /v1/mentees/{id}/goals — get mentee goals (mentor view).","286","test_get_mentee_goals","tests.api","Sun May 17 16:06:28 UTC 2026","passed","Sun May 17 16:06:28 UTC 2026","TestMentorshipNewEndpoints","test_mentorship","",""
"
        Populate endpoint may be admin-only.
        Allow non-5xx responses.
        ","1848","test_populate_database","tests.api","Sun May 17 16:06:00 UTC 2026","passed","Sun May 17 16:06:02 UTC 2026","TestJobsReal","test_jobs_endpoints","",""
"","257","test_healthz","tests.api","Sun May 17 16:17:06 UTC 2026","passed","Sun May 17 16:17:06 UTC 2026","TestResume","test_resumes","",""
"P0: GET /api/v1/lessons/{id}/notes.","283","test_get_lesson_notes","tests.api","Sun May 17 16:05:18 UTC 2026","passed","Sun May 17 16:05:18 UTC 2026","TestCoursesNewEndpoints","test_courses","",""
"","219","test_put_assessment","tests.api","Sun May 17 16:03:52 UTC 2026","passed","Sun May 17 16:03:53 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"POST /api/evaluation/evaluate-answer for id 99999 → 404.","218","test_p1_evaluate_answer_nonexistent","tests.api","Sun May 17 16:03:08 UTC 2026","passed","Sun May 17 16:03:08 UTC 2026","TestAuthEvaluationP1","test_auth","",""
"P1: POST /api/v1/tenants/{id}/wallet/issue with empty → 422.","207","test_p1_tenant_issue_empty","tests.api","Sun May 17 16:04:43 UTC 2026","passed","Sun May 17 16:04:43 UTC 2026","TestBillingNewEndpointsP1","test_billing","",""
"P1: PATCH /v1/tests/99999/submit → 404.","218","test_p1_submit_test_nonexistent","tests.api","Sun May 17 16:06:33 UTC 2026","passed","Sun May 17 16:06:33 UTC 2026","TestMentorshipNewEndpointsP1","test_mentorship","",""
"","714","test_update_module","tests.api","Sun May 17 16:04:50 UTC 2026","passed","Sun May 17 16:04:50 UTC 2026","TestCoursesModules","test_courses","",""
"P0: GET /v1/user/{id}/history — user history.","227","test_get_user_history_new","tests.api","Sun May 17 16:05:51 UTC 2026","failed","Sun May 17 16:05:52 UTC 2026","TestInterviewNewEndpoints","test_interview","",""
"P1: PUT /companies/nonexistent → 404.","210","test_p1_update_company_nonexistent","tests.api","Sun May 17 16:06:03 UTC 2026","passed","Sun May 17 16:06:04 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"P0: List dead usage queue.","1893","test_list_dead_usage_queue","tests.api","Sun May 17 16:04:35 UTC 2026","failed","Sun May 17 16:04:37 UTC 2026","TestBillingAdmin","test_billing","",""
"","231","test_recommend_courses","tests.api","Sun May 17 16:05:05 UTC 2026","passed","Sun May 17 16:05:05 UTC 2026","TestCoursesSearch","test_courses","",""
"","210","test_assign_yourself_to_a_company","tests.api","Sun May 17 16:02:48 UTC 2026","passed","Sun May 17 16:02:48 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P1: Delete (deactivate) a JD — using a safe ID.","220","test_delete_jd","tests.api","Sun May 17 16:03:46 UTC 2026","passed","Sun May 17 16:03:46 UTC 2026","TestAuthJDExtended","test_auth","",""
"P1: POST /me/roles with empty body → 200 (no-op) or 422.","268","test_p1_update_roles_empty","tests.api","Sun May 17 16:06:23 UTC 2026","passed","Sun May 17 16:06:24 UTC 2026","TestMentorshipOnboarding","test_mentorship","",""
"P0: Get current subscription.","218","test_get_my_subscription","tests.api","Sun May 17 16:04:32 UTC 2026","passed","Sun May 17 16:04:32 UTC 2026","TestBillingSubscriptions","test_billing","",""
"POST /auth/api/company/profile duplicate name → 409.","485","test_p1_create_company_duplicate","tests.api","Sun May 17 16:02:44 UTC 2026","passed","Sun May 17 16:02:45 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","377","test_get_assessment_questions","tests.api","Sun May 17 16:15:10 UTC 2026","passed","Sun May 17 16:15:11 UTC 2026","TestQuizAPIs","test_quiz","",""
"","240","test_create_group","tests.api","Sun May 17 16:03:57 UTC 2026","passed","Sun May 17 16:03:57 UTC 2026","TestAuthCompanyGroupsCRUD","test_auth","",""
"GET /v1/interview/analysis/FAKE → 404.","265","test_p1_get_analysis_invalid_session","tests.api","Sun May 17 16:05:48 UTC 2026","passed","Sun May 17 16:05:48 UTC 2026","TestAIInterviewP1","test_interview","",""
"P1: POST /me/mentee/goals/99999/request-status → 404 or 422.","216","test_p1_request_goal_status_change_nonexistent","tests.api","Sun May 17 16:06:14 UTC 2026","passed","Sun May 17 16:06:15 UTC 2026","TestMentorshipSkills","test_mentorship","",""
"P1: PATCH /me with empty body → 200 (no-op) or 422.","274","test_p1_update_me_empty_payload","tests.api","Sun May 17 16:06:11 UTC 2026","passed","Sun May 17 16:06:11 UTC 2026","TestMentorshipProfile","test_mentorship","",""
"P0: GET /v1/user/{id}/profile — user profile via new auto-generated method.","289","test_get_user_profile_new","tests.api","Sun May 17 16:05:51 UTC 2026","passed","Sun May 17 16:05:51 UTC 2026","TestInterviewNewEndpoints","test_interview","",""
"P1: GET /v1/sessions/99999/idp → 404.","249","test_p1_get_session_idp_nonexistent","tests.api","Sun May 17 16:06:33 UTC 2026","passed","Sun May 17 16:06:33 UTC 2026","TestMentorshipNewEndpointsP1","test_mentorship","",""
"P0: GET /v1/sessions/me/skill-scores — get my session skill scores.","380","test_get_my_session_skill_scores","tests.api","Sun May 17 16:16:51 UTC 2026","passed","Sun May 17 16:16:51 UTC 2026","TestQuizNewEndpoints","test_quiz","",""
"POST /auth/register without email → 422.","303","test_p1_register_missing_email","tests.api","Sun May 17 16:02:07 UTC 2026","passed","Sun May 17 16:02:07 UTC 2026","TestAuthPublicP1","test_auth","",""
"P1: POST /api/v1/resumes/builder/export/pdf without token → 401/403.","252","test_p1_builder_export_no_auth","tests.api","Sun May 17 16:17:21 UTC 2026","passed","Sun May 17 16:17:21 UTC 2026","TestResumeNewEndpointsP1","test_resumes","",""
"POST /auth/api/company/99999/assign-user/1 → 404 or 409.","235","test_p1_assign_user_to_nonexistent_company","tests.api","Sun May 17 16:02:49 UTC 2026","passed","Sun May 17 16:02:49 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","420","test_list_jobs","tests.api","Sun May 17 16:05:56 UTC 2026","passed","Sun May 17 16:05:57 UTC 2026","TestJobsReal","test_jobs_endpoints","",""
"","18194","test_p1_populate_python_questions_unauthorized","tests.api","Sun May 17 16:16:28 UTC 2026","passed","Sun May 17 16:16:46 UTC 2026","TestQuizP1","test_quiz","",""
"","434","test_del_user_role_safe","tests.api","Sun May 17 16:04:16 UTC 2026","passed","Sun May 17 16:04:17 UTC 2026","TestAuthUserRoles","test_auth","",""
"","216","test_p1_university_group_empty","tests.api","Sun May 17 16:04:23 UTC 2026","passed","Sun May 17 16:04:24 UTC 2026","TestAuthNewP1","test_auth","",""
"P1: POST /subscriptions/99999/pause → 404.","258","test_p1_pause_nonexistent","tests.api","Sun May 17 16:04:33 UTC 2026","passed","Sun May 17 16:04:33 UTC 2026","TestBillingSubscriptions","test_billing","",""
"","567","test_get_coding_question_pool_item_by_slug","tests.api","Sun May 17 16:15:14 UTC 2026","passed","Sun May 17 16:15:14 UTC 2026","TestQuizAPIs","test_quiz","",""
"P0: POST /api/v1/lessons/{id}/notes — create a note.","283","test_post_lesson_note","tests.api","Sun May 17 16:05:18 UTC 2026","passed","Sun May 17 16:05:19 UTC 2026","TestCoursesNewEndpoints","test_courses","",""
"","268","test_submit_question","tests.api","Sun May 17 16:03:55 UTC 2026","passed","Sun May 17 16:03:55 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"P0: GET /v1/analyze/session/{id}/metrics — session metrics.","235","test_get_analyze_session_metrics","tests.api","Sun May 17 16:05:50 UTC 2026","passed","Sun May 17 16:05:50 UTC 2026","TestInterviewNewEndpoints","test_interview","",""
"","257","test_p1_start_assessment_nonexistent","tests.api","Sun May 17 16:16:25 UTC 2026","passed","Sun May 17 16:16:25 UTC 2026","TestQuizP1","test_quiz","",""
"P0: GET /api/v1/tenants/{tenant_id}/wallet/balance.","208","test_get_tenant_wallet_balance","tests.api","Sun May 17 16:04:40 UTC 2026","passed","Sun May 17 16:04:41 UTC 2026","TestBillingNewEndpoints","test_billing","",""
"","215","test_p1_search_empty_query","tests.api","Sun May 17 16:05:05 UTC 2026","passed","Sun May 17 16:05:06 UTC 2026","TestCoursesSearchP1","test_courses","",""
"POST /api/evaluation/evaluate-answer with empty body → 422.","213","test_p1_evaluate_answer_empty_payload","tests.api","Sun May 17 16:03:08 UTC 2026","passed","Sun May 17 16:03:08 UTC 2026","TestAuthEvaluationP1","test_auth","",""
"","245","test_list_course_reviews","tests.api","Sun May 17 16:04:56 UTC 2026","passed","Sun May 17 16:04:56 UTC 2026","TestCoursesReviews","test_courses","",""
"Login with correct email but wrong password → 401.","1434","test_p1_login_wrong_password","tests.api","Sun May 17 16:02:09 UTC 2026","passed","Sun May 17 16:02:11 UTC 2026","TestAuthPublicP1","test_auth","",""
"","427","test_create_classroom","tests.api","Sun May 17 16:04:06 UTC 2026","passed","Sun May 17 16:04:07 UTC 2026","TestAuthClassrooms","test_auth","",""
"P0: Get usage heatmap.","221","test_usage_heatmap","tests.api","Sun May 17 16:04:38 UTC 2026","passed","Sun May 17 16:04:38 UTC 2026","TestBillingReports","test_billing","",""
"","248","test_list_idp_my_idps","tests.api","Sun May 17 16:04:11 UTC 2026","passed","Sun May 17 16:04:11 UTC 2026","TestAuthIDPAssessments","test_auth","",""
"P1: GET /api/v1/resumes/99999/analysis → 404.","327","test_p1_analysis_nonexistent","tests.api","Sun May 17 16:17:20 UTC 2026","passed","Sun May 17 16:17:20 UTC 2026","TestResumeNewEndpointsP1","test_resumes","",""
